cell_id,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_2_90,0,5.5374944203508365,6.406296477313416,0.0,20.54531200359194,-52.64527641404168,746.0532517628932,-54555.01818500606,11689.820593584243,8.305418415337082,9.60834246392669,0.0,30.813136845645673,5.555169057843776,6.392636075800835,0.0,20.404361364360014,0.0080475738215768,0.10069752926554465,-0.6074025116312951,0.7394926157745201,24418.884201857833,26836.84448304607,-15500.080821201243,65511.09221678089,5.700843388904754,6.341061129164924,0.0,20.298636920601414,1.004485104714558,0.04602560996554527,0.6443102351169246,1.3768472902164879,6.618072121722836e-07,1.4841800036886265e-05,-0.0001431470608621624,9.024853050356915e-05,428684410.0462505,5274013271.115007,0.0,65532000000.0,3.6083643644653614,5.979524534132037,0.0,20.39912826264037,28,50,1005,2,0
cell_2_91,0,2.547298826540982,4.976008004140449,0.0,21.631231422373315,-18.889098299130993,186.52555884808476,-6552.400262096011,8189.74959051252,3.820589993592531,7.46308459675781,0.0,32.44149198467024,3.9149149549570703,5.57399461467605,0.0,21.631231422373315,-0.0017225233741404648,0.07495982920773328,-0.5110701107574873,0.5890878083592976,15288.784571293405,27869.68702435437,-14035.452058114806,65505.34729921571,3.176140162399071,4.861572290877124,0.0,21.62925057060771,0.9991463790756314,0.05681698854056544,0.6409471862922779,1.4550438592502621,-7.179439450833877e-07,1.1921381009713198e-05,-0.0001443589136790555,8.588986243493089e-05,12283247147.11796,25469722858.782,0.0,65535000000.0,3.8651500060006265,5.518167528278178,0.0,21.670634913468707,28,50,1005,2,0
cell_2_92,0,5.007791500565264,6.735333155916166,0.0,26.261723436368047,-43.393735327619666,1105.3155931552037,-81707.54085377042,15573.331850158873,7.51087949326739,10.101698679449138,0.0,39.38469243062124,5.167157083575622,6.7902729672659685,0.0,26.261723436368047,-0.09000855615786142,0.2850174664947021,-1.0,0.6057046973130433,21640.308441204867,26259.609483344182,-13914.063525861966,65505.423675593665,2.9507172639663897,5.302304330040547,0.0,24.616078127492084,0.9137656997648046,0.2803442200894458,0.0,1.4004683838016259,-1.2988378814225215e-06,1.1414864410589258e-05,-9.282222391886327e-05,0.0001005982617179311,311379534.26773447,4501482001.038707,0.0,65532000000.0,3.1833158046106895,5.86186604270336,0.0,22.79199999207235,28,50,1005,2,0
cell_2_93,2,6.529322931194528,7.365686745966221,0.0,22.84728032676176,-18.871721703523097,4232.853523913211,-29723.18722239768,327219.34556130884,9.792873787372942,11.047046217596456,0.0,34.26494682438036,6.56349018635959,7.417961578499449,0.0,22.834146333507267,-0.002202368478813113,0.07794535721163116,-0.4967871486954243,0.5851172265111533,25902.619126988808,27516.741783355512,-13566.670759290115,65513.81917813185,6.198276022068222,7.397655002205407,0.0,23.164015545010955,0.9970626869722207,0.03681517511424268,0.6629901959430167,1.2704733278473053,1.0908064198391819e-07,1.1895914486563027e-05,-9.251319727980909e-05,9.440160380863155e-05,505982006.09200203,5730607345.155026,0.0,65534000000.0,4.538686665081546,7.178320557236309,0.0,22.999999991926995,28,50,1005,2,0
cell_2_94,0,4.430963158256556,7.082913617458019,0.0,23.286425009493097,-33.08716114431063,542.7931018789512,-12111.667563827226,32744.993451001308,6.645644905838054,10.62293281946941,0.0,34.92343221356425,6.361667964553766,7.356152854383509,0.0,23.270596582645386,0.0025742485068372947,0.0692257276470644,-0.42551369875310074,0.6859781688975743,14459.071656960296,27912.75945918369,-14881.326246371029,65498.89920612194,6.845086184644643,7.6043362840087125,0.0,23.259140921810744,1.0035947044262201,0.04933295952742097,0.6661799063474942,1.3502824852399802,3.7494536291915517e-07,1.8186649021509298e-05,-0.00014325568569655575,0.00012409812398817276,10356941710.209192,23838689939.222878,0.0,65535000000.0,6.203270058390829,7.380317629215098,0.0,23.363636355307083,28,50,1005,2,0
cell_2_95,2,6.909929832591688,8.139879034133381,0.0,25.792913375672082,14.415405937231206,4449.618827761792,-11265.000776896604,327509.34498131,10.363588048938876,12.208038875527032,0.0,38.68175554470311,7.160039279137407,8.199038052651881,0.0,25.689141503061883,0.002538266002809654,0.07608114957675537,-0.45347394557894727,0.8192955582621382,24349.728896903092,27552.53816674875,-14385.926849393842,65512.16159443967,6.63205293457091,8.039236528921565,0.0,26.25480768178894,1.001070280228097,0.03744567217229802,0.7052208833925259,1.3063616064138606,-7.431696372977733e-07,1.392164001528118e-05,-0.00013545910120112272,8.89036535874012e-05,560016091.3115475,6025897677.200601,0.0,65535000000.0,4.598915873667946,7.616661012755078,0.0,25.769170261199697,28,50,1005,2,0
cell_2_96,2,5.586860634768099,7.169172275111573,0.0,24.619548862924983,26898815.868908584,2097936539.076478,-29770.914503802636,163652500000.0,8.379342943384302,10.752266821622133,0.0,36.92238299683429,5.620872430069518,7.18319527000592,0.0,24.619548862924983,0.010255483236272761,0.09978825187776173,-0.46740088117458134,0.8687999992524802,24157.49767315911,26814.196623046995,-16004.394387095088,65516.59186226117,5.845673127973136,7.027705806268184,0.0,24.14369932787631,1.00335312364473,0.05040653925099137,0.6552631577222991,1.5187214604937345,7.773856271532771e-07,1.6115376890004917e-05,-0.00018941953926790905,0.00014865057309735978,333575531.34243244,4651814605.570862,0.0,65528000000.0,3.715665892708341,6.566048662214737,0.0,24.516647951920447,28,50,1005,2,0
cell_2_97,0,4.763903870395716,7.571707888497717,0.0,26.101195208724626,-47.55546504618155,528.7696553391102,-23390.00334142905,25168.45766639113,7.144938809093211,11.355832553283733,0.0,39.14399520448357,7.329739273344422,8.01425808846437,0.0,27.499370529794643,-0.0167397503870659,0.08562357753278219,-0.5185834502947786,0.7809278344777939,16253.275668147477,29054.914803925487,-14419.877418981832,65498.48650524394,5.288261781600653,7.8181103794253115,0.0,27.136645951496213,0.991455505112671,0.059576867707604925,0.573938223827425,1.458757061322736,-4.371630934306565e-06,2.1871673337459507e-05,-0.00016896932590183594,0.00017256053432887259,13739877778.879787,26588825521.202473,0.0,65535000000.0,6.961240458658623,7.982926394396018,0.0,27.615254939900865,28,50,1005,2,0
cell_2_98,0,7.006112881709701,8.438785483379633,0.0,29.7867212233803,-51.941507143346,1196.9507589157238,-40863.135215783805,54608.31513056162,10.507789528829951,12.656113336127456,0.0,44.669924962641545,6.989012688888113,8.398334775042867,0.0,29.785454531915704,0.0013804184102109798,0.12465732372065269,-0.5298382600307199,1.5517693299136504,25239.56053512093,26769.322509740217,-14002.655180432734,65500.00448811312,6.026334454388985,7.98349426826664,0.0,30.02841428504656,0.9985138611991329,0.056389541849190095,0.6937679080609714,1.5482283456947694,-1.4382641755631374e-06,2.3332929251103982e-05,-0.00021339953583263295,0.0002591114810143976,248469502.91252166,4017256738.428829,0.0,65533000000.0,5.1844913214240815,8.352641314410562,0.0,29.988558338678008,28,50,1005,2,0
cell_2_99,2,6.528984650968445,9.750552448541656,0.0,29.571299625644723,27016900.463380523,2102940163.5738235,-163820.1638201638,163800000000.0,9.791899065150135,14.623239637593375,0.0,44.3469433591938,8.631999762722636,9.557351173157627,0.0,29.586907435852414,0.004542709643905941,0.08829964131687706,-0.37279693510620804,0.8246614384713744,15667.990970657334,28618.92853335046,-14143.022097436266,65518.578498634015,8.113066441511494,9.486743864244575,0.0,29.67210143583691,1.0002839391058627,0.06523526237171848,0.6601104207522048,1.4962486594339504,8.545475374291624e-07,2.724193982955797e-05,-0.00016712386557554226,0.00018924541660933806,11552127154.086756,24917849743.63203,0.0,65535000000.0,8.847855730143813,9.507460413042734,0.0,29.678442015544185,28,50,1005,2,0
cell_3_1,2,6.544796827663181,7.347253456495024,0.0,27.534453769943507,26647039.494356696,2088530331.526918,-162605.16260516262,163720000000.0,9.816085311967216,11.01924366555694,0.0,41.29300565373114,6.673984875701294,7.407328946618997,0.0,27.48657716967845,-0.0036916087075444747,0.08004227330884539,-0.4802989132200072,0.7976653692126299,28662.716024342168,27163.45952818679,-14514.553986855466,65493.94285193644,4.70711305685594,6.7041208389263,0.0,27.579124567517205,0.9986107944531142,0.04487120382888081,0.6051687004288698,1.4167776293552672,-1.3516207200267619e-06,1.7099563049794262e-05,-0.00017047368005219867,0.00014993738150125284,586758287.9787257,6164044780.95354,0.0,65535000000.0,4.441547290635863,7.144361281871292,0.0,27.348914846682423,28,50,1005,2,0
cell_3_10,2,6.403157041419227,7.99823487373799,0.0,27.429468385337184,-3.6236099429144186,4339.7322334870905,-81877.54093877047,327674.3446513107,9.603531368025022,11.995629365197065,0.0,41.13559320312383,6.465660225282699,8.007234455670766,0.0,27.292378164393014,0.012169130801115752,0.1138076628278301,-0.4902031932183588,1.4646302240897788,23418.210486261858,26968.99132910764,-14427.772660655099,65497.99544579446,7.035482431230004,7.946002105761912,0.0,27.145816061662877,1.0023796712426782,0.0497634081885318,0.7080152669503769,1.5449251241493656,4.865856421298066e-07,2.2827391688404906e-05,-0.00018892122334220225,0.00018826135091236428,413328999.65486395,5180824599.244394,0.0,65535000000.0,4.687375507905401,7.739030184385146,0.0,26.34700441240571,28,50,1005,2,0
cell_3_11,0,7.338685599560491,8.116669740449286,0.0,25.496498044553892,-70.21029779474976,130.53433014093127,-5647.069160243765,3343.3672787067903,11.006657469150047,12.173201873492024,0.0,38.237307901872285,7.32103443379743,8.095782744522506,0.0,25.496498044553892,-0.0059336723113014665,0.03027064000892178,-0.24178601532397104,0.25966447802346315,28210.361711755722,28122.843898133917,-13594.692685156484,65499.978073591934,5.656235518777959,7.723874318067883,0.0,25.360681104736578,0.9983297047218607,0.014266268003536343,0.8856466875225459,1.123667377199064,-5.085592051503181e-07,5.548691589638914e-06,-4.316362740533616e-05,5.4833732925747825e-05,1357224429.493458,9328824380.512632,0.0,65534000000.0,4.420056191732486,6.726370478446725,0.0,23.25550034660912,28,50,1005,2,0
cell_3_12,0,7.694582072540997,8.418064896049767,0.0,25.213158897570928,-82.13675780666173,99.96821828630404,-1026.771166312045,2408.308788113106,11.54038404868961,12.625272892440213,0.0,37.81246392082613,7.857529929543423,8.414597217274682,0.0,25.213158897570928,-0.00023575131530546032,0.01350465499173945,-0.10418375754545373,0.10859728435126215,24856.025934260935,28915.979137852868,-13567.969105420867,65493.50063864796,7.571237506150762,8.483214856719236,0.0,25.12806747502758,1.0007688191432387,0.010369451302474476,0.9541420113638353,1.0837253052287277,-1.6322841784775204e-07,4.763603335032997e-06,-2.8806289089438946e-05,2.708864267909688e-05,1375906822.6549854,9393047428.55232,0.0,65535000000.0,4.52746560603449,6.92024024209651,0.0,18.430180174991502,28,50,1005,2,0
cell_3_13,0,4.74540265099396,7.021536771459932,0.0,19.336972552570973,-59.70795461619794,447.181382238062,-32761.00655220131,9636.322962569237,7.117281401245751,10.53106432309911,0.0,29.00118010650504,7.9167784189758725,8.411238680989367,0.0,24.955826342362595,-0.00017826047849748268,0.017009352655581948,-0.06966403208020555,0.10361681275483048,14065.953710264399,28965.798342711572,-13668.773770203552,65480.877849766344,7.476431495392968,8.290154174307695,0.0,25.08805512056353,1.0003842270594947,0.014410008864363172,0.9157792831966219,1.07861060279771,-2.424939957776368e-07,6.88048508140558e-06,-3.6264257609041565e-05,3.343437294151105e-05,11884481851.20249,25245004631.909637,0.0,65535000000.0,7.430595135334023,8.281836788094079,0.0,25.182167553734757,28,50,1005,2,0
cell_3_14,0,7.275775141591925,8.035179349918286,0.0,24.31725416537393,-78.1777865309706,191.24929662064486,-2683.3606997272245,9094.721716959904,10.912317278316111,12.05110208763863,0.0,36.46911517845702,7.212131164501848,8.04678387130144,0.0,24.31725416537393,0.001435688187538867,0.022608605064929753,-0.15611510821722474,0.24928639331622926,24845.939242627366,28938.89395729026,-13660.628149564414,65483.57432615131,7.397404747733045,7.917576296824684,0.0,24.33952450804624,0.9996248394859267,0.013777416344337786,0.8698940995197073,1.0963172800650436,3.4079242383590883e-07,6.47253002168487e-06,-4.5479863054626046e-05,6.603228501210002e-05,1120847018.1141522,8493657833.010191,0.0,65535000000.0,4.78915247161692,6.7635201924240125,0.0,17.50935328233315,28,50,1005,2,0
cell_3_15,0,8.26443000760414,8.825950907729725,0.0,26.50889966565174,-94.7498134483503,592.6895103988884,-27302.087883681314,25199.226892426632,12.394970766438105,13.236986124320469,0.0,39.75530837623648,8.373349648577733,8.804040085449023,0.0,26.50889966565174,0.001758269841391704,0.03144186893233965,-0.21804123751647364,0.2595555549957531,25203.596216744547,28389.113658474584,-13787.434933066215,65496.55632861146,8.207315518922957,8.946255019799468,0.0,26.30630267912232,1.0007015012236706,0.015657884075857224,0.9018901886130107,1.1558796713054331,3.385572306110899e-07,8.999404241250182e-06,-7.232969650848586e-05,6.417089601853758e-05,1077519473.2391794,8330820648.035235,0.0,65534000000.0,5.219183538211887,7.7738375356019755,0.0,25.34029388037885,28,50,1005,2,0
cell_3_16,0,6.806269812101889,8.35207638846213,0.0,25.89565216367761,-127.5042171153837,3531.0260887670697,-163777.66377766378,54586.64847111717,10.208072425137582,12.526333421267099,0.0,38.83580318560135,6.800989533273424,8.335928314446068,0.0,26.018268456704423,0.028906450206907613,0.1143896974332428,-0.3651245553860767,1.5901639327930868,21443.939253044206,26862.320044368997,-15530.262289777917,65491.818023387685,8.94308268280253,8.447191900766358,0.0,26.21119998951552,1.0052249209481836,0.060984820965611024,0.6757961781287274,1.5566556647103102,3.4390593121831874e-06,2.4948269513267673e-05,-0.00017984055876327449,0.00023588403239975612,369513850.62862456,4901583269.061429,0.0,65534000000.0,4.9733868122609675,7.8862104400699335,0.0,26.307105569527458,28,50,1005,2,0
cell_3_17,0,5.941116752145124,7.893181148393314,0.0,26.040540530190565,-50.33799011797733,563.2741968409115,-32753.006550601312,14241.303109451905,8.910555520744504,11.838071537484863,0.0,39.05304985533358,5.904436064914917,7.9013225662232,0.0,26.040540530190565,0.021676179854683446,0.10906737785505433,-0.4971636954017091,1.50535714173868,21312.622448351784,26853.401790738222,-14267.65827516826,65498.65516709647,7.487750280232956,7.911924941403016,0.0,25.746561875934553,1.0059939206019926,0.05131137042010727,0.6509708736284051,1.5833333326461227,1.8161469093112574e-06,1.8229598468475367e-05,-0.00012087692130236132,0.00019151841002796954,454001302.57745415,5428462355.7122965,0.0,65533000000.0,4.181375026739829,7.3476028426686115,0.0,25.916930369494885,28,50,1005,2,0
cell_3_18,0,4.5920500759501675,7.4841919136165975,0.0,24.017595299113786,-32.59284243141018,281.5216649255521,-10232.188139511758,8591.052179418306,6.887191551472656,11.224684703702426,0.0,36.019791080806385,6.827047299047909,7.862299491994714,0.0,23.826181809517752,0.0019034153242780856,0.08085591215920535,-0.4990842492371538,1.018427517187698,15108.456442080129,28369.239353440644,-14014.690142103449,65497.25341171938,6.099359905781449,7.674147979596304,0.0,23.858703560138856,1.0041844539242246,0.05926191001939634,0.7577519376907939,1.8772515003744992,-9.14314582125722e-07,2.1855898160495752e-05,-0.00017168377690906188,0.00017170781494060556,11825112586.378849,25134685957.985325,0.0,65535000000.0,6.480256657004517,7.760604942066861,0.0,23.546173185933824,28,50,1005,2,0
cell_3_19,0,1.6299278608757333,5.10640212675376,0.0,24.201773826976435,-14.086101098910428,101.73722356678785,-3263.6000652720013,4094.9998976250026,2.444562661363838,7.658453746629797,0.0,36.2959541709603,2.4575942490899267,5.926186905300659,0.0,24.589493424169046,-0.21576103579177028,0.4135942579377519,-1.0,0.4857512948556506,5462.604064118068,18274.97875408411,-13536.118878464336,65500.64453741398,1.9185870253100479,5.318506069941487,0.0,24.472543883275105,0.7842609269632294,0.4120940121778426,0.0,1.218653489432164,-5.294426137728463e-07,1.0390998328164693e-05,-0.00010063240178055985,8.082950320520524e-05,4402292878.881181,16362070259.818773,0.0,65535000000.0,2.4537817463144633,6.020176380044301,0.0,24.409090899996613,28,50,1005,2,0
cell_3_2,0,2.6363833724009065,5.238401444632156,0.0,27.801866768009393,-14.237708789145726,673.8455642922345,-40948.76023719006,20474.99744062532,3.954179631153217,7.856603645376619,0.0,41.693955443608075,3.686591779379517,5.500165554404807,0.0,28.029940107771626,0.012925371060391483,0.14262457100455508,-0.7557764642993314,1.3999999990000003,12122.204914571608,25373.139592504805,-15743.95460372579,65495.80078211222,4.980984833808461,6.127019402559065,0.0,28.00598289401454,1.0192849796499412,0.09700593733005679,0.3756805807054324,2.1564551410522674,-5.681857023015713e-07,3.421362743438214e-05,-0.0003701978782856068,0.00020288090874931295,8859169158.972317,22262838629.810627,0.0,65535000000.0,3.3186002226867353,5.452930893243282,0.0,28.276650829401532,28,50,1005,2,0
cell_3_20,0,4.985207080389447,6.559542023444959,0.0,22.014112895828593,-44.70653850740245,558.9517041304591,-36370.00808222402,14881.36228351252,7.477032580060617,9.838069100253133,0.0,33.01562236418088,5.044939427888513,6.568728284406849,0.0,21.731496839783773,0.006370769444380572,0.0670796102227276,-0.3852040817446786,0.8536292735891935,24205.1519884867,27127.34598984881,-13852.205758147598,65493.89996192215,4.555361086916713,6.0772794162447985,0.0,22.17400134658971,1.0022454010697301,0.031187312428204838,0.777209302144835,1.2909657316850573,-2.13977816081132e-09,8.412402696066289e-06,-6.518653263270157e-05,9.800140128605708e-05,502791462.5598608,5707758833.758673,0.0,65534000000.0,3.2783627183764716,6.078675918992695,0.0,22.250254661375127,28,50,1005,2,0
cell_3_21,0,3.618265024927293,6.726018408299225,0.0,23.618601289250684,-27.73145096624689,361.0060375310092,-12590.000968461613,18191.664645370598,5.426728929234351,10.087609040181782,0.0,35.42151737775401,3.575380790681031,6.670452382273741,0.0,23.295769632671252,-0.13727412635754255,0.34660232946016545,-1.0,0.7355516629879373,14626.539200455421,24248.086646801046,-13572.717388230814,65499.14486566816,3.439170505578486,6.447897979171772,0.0,23.04081631842336,0.8621014159823848,0.3435689201672555,0.0,1.366666666201814,-1.873302361875095e-08,9.796952518125088e-06,-9.823818159584064e-05,0.00010804335593960938,288605573.12290484,4331212251.660147,0.0,65526000000.0,2.7100656976935307,6.308157259094733,0.0,23.854022561392785,28,50,1005,2,0
cell_3_22,0,6.604650518777223,7.290522161036466,0.0,23.31376733428895,-55.81734016030773,885.3063377178808,-54583.351527783845,36386.10302531044,9.905866431839767,10.934327157262942,0.0,34.96443178553639,6.668016846855878,7.297457868627772,0.0,23.227578864506352,-0.012239125179578482,0.07461057730121227,-0.476806422953433,0.4152974500239952,27344.002191663956,27126.29211907277,-13961.016188311702,65495.93697818659,5.091657025727458,7.014839676118704,0.0,22.978253236415906,0.9972083380760441,0.03904042830231178,0.7042711233276994,1.4482758614599345,-2.0205394898961053e-06,1.4077364541803859e-05,-0.0001281459263419705,7.96044912848167e-05,641939315.3927835,6445400686.46382,0.0,65534000000.0,4.25606307471376,6.905548442327622,0.0,22.74314473351505,28,50,1005,2,0
cell_3_23,2,5.37733836446016,8.59359421170573,0.0,26.062052495599822,30972.058563229042,2428526.5014561214,-163730.16373016374,190000000.0,8.064830124670346,12.888291643160352,0.0,39.08530521412396,7.669760821549837,8.731002900375747,0.0,26.12440190345917,-0.0018936203634396557,0.06836480115116356,-0.5580808081738046,0.978934323433126,14641.165832461105,28243.914063749668,-14683.226081256513,65500.731273429345,7.6172980087671,8.907739110304467,0.0,26.192645872824684,1.0047240810697433,0.04674272113298094,0.5723684209181464,1.3581632646131818,-1.238027304375649e-06,2.0967195905909582e-05,-0.0001547437459380716,0.0001646196326311262,11604536436.857899,24973391151.806175,0.0,65535000000.0,6.824866004053113,8.475788209144923,0.0,25.923624841344036,28,50,1005,2,0
cell_3_24,0,6.58703673744056,8.28714656524493,0.0,27.50797647879598,-67.63167758526554,480.2296198694299,-12125.556453744923,20388.74745140657,9.879270475357425,12.428711808513754,0.0,41.25330533420638,6.592223134092204,8.214975844226597,0.0,27.44826140450429,-0.005386742426670246,0.08970706298166571,-0.5262863535337967,0.915520627742868,25293.2492850382,27031.970269692752,-14347.83726288195,65496.211273082874,5.884312782403392,8.007376225455019,0.0,27.21096344384927,0.9964721646929728,0.046739833286701504,0.6553544493485379,1.390476189814059,-1.38097513246181e-06,1.5928599013070063e-05,-0.00016452798295007683,0.000155714575026238,374806522.8709328,4935133401.343362,0.0,65534000000.0,4.762616604602149,8.040253532029773,0.0,27.282264767992398,28,50,1005,2,0
cell_3_25,0,5.27924597956285,7.146988345204161,0.0,24.90877992211753,-46.04468812723322,604.7375850581225,-32759.00655180131,16379.248362075165,7.917963539714259,10.718922623744715,0.0,37.35607066792473,5.239137294457877,7.046202960834046,0.0,24.849829342112315,0.001989305131261574,0.08322277156361872,-0.4829136692197501,1.7034421876860364,23282.702774689955,26953.545400671544,-13920.052230435274,65498.08035075129,5.513009860474229,7.123801439226626,0.0,24.554140118188784,1.0002076438021754,0.037435187936017494,0.7557411271514246,1.4313886603468797,-3.8692785877718137e-07,1.3770112614329715e-05,-0.0001740134937321244,7.851898732961137e-05,332291212.00671506,4641392690.210243,0.0,65525000000.0,3.817926222906471,6.950791986095743,0.0,24.64484573941127,28,50,1005,2,0
cell_3_26,0,4.023375486687378,6.553681197861368,0.0,22.799582455532505,-70.5889312058735,2157.3300575045073,-163440.16344016345,4418.783664357198,6.034385481467059,9.829191224343344,0.0,34.193424931573,5.613654412980184,6.67619923237209,0.0,22.545611007729566,-0.009622013223563382,0.06543001544915052,-0.35903426816236983,0.3729533046170548,16033.149495153322,28334.759878796143,-13814.38895143626,65498.53084835919,5.180999149254808,6.906920450632198,0.0,22.298162007386605,0.9925734633718813,0.04721966361964642,0.6775167784098126,1.216446124476265,-1.2594541016528536e-06,1.3906756859384187e-05,-0.0001394126299561208,8.394097153313239e-05,12198698640.785934,25436964188.18445,0.0,65535000000.0,5.526621372393816,6.661212549245506,0.0,22.309499481678756,28,50,1005,2,0
cell_3_27,2,6.618908138976656,7.363171984475559,0.0,24.099742354030276,53395103.724061415,2950317750.9622173,-81895.04094752047,163740000000.0,9.927239199158672,11.043353484590606,0.0,36.14296226820866,6.853880880469069,7.375012201318468,0.0,24.222181137071285,0.0039983649396125665,0.05438426728517158,-0.4484066768876316,0.8994652396259544,24827.53003954548,28111.44316399405,-13572.30609097847,65499.24710010952,6.419072322960515,7.360345702550072,0.0,23.59862963447579,1.0012235280738986,0.024988654072810677,0.696730552227528,1.3293310457421394,5.678018246893288e-07,9.981711758476975e-06,-7.317495014162398e-05,0.00011103129995156889,1308812860.7480695,9164005568.095533,0.0,65535000000.0,4.1046259948965975,6.592592707360051,0.0,23.1904424696671,28,50,1005,2,0
cell_3_28,2,6.461722449113181,8.043122610874722,0.0,25.381247568624083,9788.080893965076,543037.8812188142,-9634.41233143602,30000000.0,9.691362858300977,12.062957116122536,0.0,38.064497370496035,6.483172875048955,8.046401309737405,0.0,25.525126596990603,0.01591259768511808,0.09808188768445432,-0.5755844156946535,1.0475184783276035,22468.8152311891,27138.87041293892,-14893.225746094417,65493.65498308727,7.988559995615936,8.30671697109235,0.0,25.425465828639183,1.0076099327544654,0.04900750707197705,0.6815960909276889,1.5573122524514782,1.8545957367525883e-06,1.9629565550551622e-05,-0.00019297397452268644,0.0001689476043107905,408044789.2572322,5148315090.383487,0.0,65529000000.0,4.143532452141912,7.361431210881086,0.0,25.144282415524067,28,50,1005,2,0
cell_3_29,0,5.0435687823550115,7.992689393029022,0.0,26.462843284950388,-24.193312315163734,727.2987624729219,-12130.000898518585,40924.98976875256,7.56432923180628,11.987193755625986,0.0,39.68625074109176,7.02410239459134,8.106751441924647,0.0,26.24649297545231,-0.002098069446989615,0.08897181339002969,-0.45942622961897006,0.5879518065911842,14651.91538626831,27488.521456714054,-14022.478441875013,65490.85710673421,7.280823418862552,8.360857984632926,0.0,25.920886065695854,0.9980576406914436,0.06195387405491125,0.7035087717755463,1.3573562354901583,-7.937168880236903e-07,2.0164218722266043e-05,-9.798082001252962e-05,0.00011405267149375867,11571216631.755333,24924960262.205105,0.0,65535000000.0,6.999103703763598,8.018881509836335,0.0,25.89134728333017,28,50,1005,2,0
cell_3_3,2,5.791512308582312,6.5361830317491485,0.0,24.78290468049058,26714528.506767362,2086767364.594071,-54578.35152611718,163740000000.0,8.686393544501128,9.803022602380304,0.0,37.167328403415645,5.76894012812302,6.508414142702288,0.0,24.104972366812166,-0.0057966478640720295,0.08747971425253971,-0.5194401245102178,0.8545059712664207,28316.06859995553,26795.733007067098,-15293.155289702607,65500.5689185985,4.807229293647519,6.5896154404408795,0.0,25.798425186693535,1.0009744671627767,0.053318726051870255,0.7390134525834021,1.8306332835675136,-1.068949538456323e-06,1.682349488470396e-05,-0.00021306802033844026,0.00011156439121778129,287541892.9693786,4323080577.356879,0.0,65528000000.0,3.7787605563917728,6.244989370747814,0.0,25.35203093796827,28,50,1005,2,0
cell_3_31,2,4.036613311876185,6.871387299521906,0.0,23.428316044537606,32369.22180117324,2530596.929935239,-81866.29093314546,197500000.0,6.054192160294384,10.305730482889887,0.0,35.13619301693076,4.174890984112286,6.984123149959297,0.0,23.25124200736294,-0.1696308351165442,0.3701708533456814,-1.0,0.4543446239122444,14134.867771089672,24057.916873024413,-14184.381737833895,65494.55505227071,3.1292684445418266,6.2909509489725775,0.0,23.30298718943706,0.8353520871055801,0.3706294621895549,0.0,1.4262295074173608,-7.395196324759594e-07,8.816692282972894e-06,-9.725992266710351e-05,6.550028886861503e-05,344252156.5451657,4732574028.474392,0.0,65533000000.0,2.822765955931072,6.370676117882966,0.0,23.412290095243915,28,50,1005,2,0
cell_3_32,2,7.681103038576474,8.199548449233506,0.0,26.95392841342907,26792763.889138233,2089347473.8030138,-25201.157723255033,162982500000.0,11.520206733351154,12.297519766058185,0.0,40.4225786385266,7.64239395054733,8.169720555490732,0.0,27.23441395376791,-0.001686481768267762,0.09369802244889526,-0.6030092593511553,0.9400564161212577,26172.6995171186,27152.26278323907,-14914.72565711738,65499.554724331785,6.735884101946713,7.948244225235031,0.0,26.9358552520823,1.0003579203412203,0.05285176702576206,0.6979909266152536,1.737430166788906,-2.6679046746888845e-07,2.1889040047312827e-05,-0.0002026548197687838,0.00016972431874114893,366038854.4342646,4877209120.2300205,0.0,65530000000.0,5.499787553792271,8.287037783112117,0.0,26.801145651881694,28,50,1005,2,0
cell_3_33,0,4.797121293422819,7.5385882514083375,0.0,23.6486095978156,-36.29268720075971,793.4628056765644,-27160.421193403534,32763.99344720131,7.19476669973968,11.30632324774087,0.0,35.466510187591076,7.063638274838724,7.6951308911033705,0.0,23.833030184127672,0.004619358120571135,0.07521426085238482,-0.40256111771768077,0.7314211201229326,13841.875778234475,27899.824333289936,-13996.023979508152,65510.34705593605,6.828079316473511,7.612287651900189,0.0,23.515804589254383,1.0008321019269535,0.03930757018536264,0.7376133982073925,1.389901092457105,-2.276635435680157e-07,1.751900894893314e-05,-0.00011772897995132727,0.00014539229282111403,11590600715.140846,24972630776.234875,0.0,65535000000.0,6.460162049265248,7.432820903605916,0.0,23.876093285759442,28,50,1005,2,0
